Commercial_Code,Service_Industry_Name,Administrative_District,Deposit_Amount,Monthly_Rent,Workplace,Resident,Male,Female,Monthly_Average_Sales,Age_Group_10s,Age_Group_20s,Age_Group_30s,Age_Group_40s,Age_Group_50s,Age_Group_60s
3110082,분식전문점,용산구,2671,10,61.95,38.05,49.5,50.5,168,0,1,0,0,0,0
3110082,양식음식점,용산구,3132,10,61.95,38.05,49.5,50.5,44541,0,1,1,0,1,1
3110082,커피-음료,용산구,3687,11,61.95,38.05,49.5,50.5,23559,0,1,0,0,0,0
3110082,한식음식점,용산구,3426,11,61.95,38.05,49.5,50.5,55217,0,1,1,1,1,1
3110083,분식전문점,용산구,2671,10,16.44,83.56,47.97,52.03,608,0,0,1,0,0,0
3110083,커피-음료,용산구,3687,11,16.44,83.56,47.97,52.03,1017,0,0,1,0,0,0
3110083,한식음식점,용산구,3426,11,16.44,83.56,47.97,52.03,1115,0,0,0,0,1,0
3110084,분식전문점,용산구,2671,10,7.81,92.19,47.24,52.76,3800,0,0,1,0,0,0
3110084,양식음식점,용산구,3132,10,7.81,92.19,47.24,52.76,90151,1,1,1,1,1,1
3110084,일식음식점,용산구,4221,11,7.81,92.19,47.24,52.76,4359,0,1,0,0,0,0
3110084,중식음식점,용산구,3325,10,7.81,92.19,47.24,52.76,2445,0,0,1,0,0,0
3110084,커피-음료,용산구,3687,11,7.81,92.19,47.24,52.76,5781,0,0,1,0,0,0
3110084,패스트푸드점,용산구,2800,16,7.81,92.19,47.24,52.76,810,0,0,1,0,0,0
3110084,한식음식점,용산구,3426,11,7.81,92.19,47.24,52.76,39992,1,1,1,1,0,0
3110084,호프-간이주점,용산구,4307,11,7.81,92.19,47.24,52.76,31608,1,1,1,0,0,0
3110085,양식음식점,용산구,3132,10,16.45,83.55,47.83,52.17,98422,0,1,1,1,1,1
3110085,중식음식점,용산구,3325,10,16.45,83.55,47.83,52.17,2012,0,0,1,0,0,0
3110085,커피-음료,용산구,3687,11,16.45,83.55,47.83,52.17,19383,0,0,1,0,0,0
3110085,패스트푸드점,용산구,2800,16,16.45,83.55,47.83,52.17,700,0,0,1,0,0,0
3110085,한식음식점,용산구,3426,11,16.45,83.55,47.83,52.17,34055,0,1,1,1,0,0
3110085,호프-간이주점,용산구,4307,11,16.45,83.55,47.83,52.17,2079,0,1,0,0,0,0
3110087,분식전문점,용산구,2671,10,16.03,83.97,52.06,47.94,1503,0,0,0,1,0,0
3110087,커피-음료,용산구,3687,11,16.03,83.97,52.06,47.94,18456,0,1,1,0,0,0
3110087,한식음식점,용산구,3426,11,16.03,83.97,52.06,47.94,8678,0,0,1,0,0,0
3110088,분식전문점,용산구,2671,10,5.26,94.74,47.8,52.2,280,0,0,0,1,0,0
3110088,패스트푸드점,용산구,2800,16,5.26,94.74,47.8,52.2,426,0,1,0,0,0,0
3110088,한식음식점,용산구,3426,11,5.26,94.74,47.8,52.2,19212,0,0,0,0,0,1
3110089,한식음식점,용산구,3426,11,22.73,77.27,48.69,51.31,13395,0,0,0,1,0,0
3110090,분식전문점,용산구,2671,10,66.63,33.37,50.2,49.8,3260,0,0,1,0,0,0
3110090,치킨전문점,용산구,3350,11,66.63,33.37,50.2,49.8,5568,0,0,0,0,1,0
3110090,커피-음료,용산구,3687,11,66.63,33.37,50.2,49.8,5198,0,0,1,0,0,0
3110090,패스트푸드점,용산구,2800,16,66.63,33.37,50.2,49.8,1245,0,0,0,0,1,0
3110090,한식음식점,용산구,3426,11,66.63,33.37,50.2,49.8,21796,0,0,1,0,0,0
3110091,양식음식점,용산구,3132,10,87.62,12.38,46.11,53.89,6173,0,1,0,0,0,0
3110091,커피-음료,용산구,3687,11,87.62,12.38,46.11,53.89,20438,0,1,1,0,0,0
3110091,한식음식점,용산구,3426,11,87.62,12.38,46.11,53.89,26993,0,1,1,0,0,0
3110092,치킨전문점,용산구,3350,11,11.46,88.54,49.84,50.16,1576,0,0,0,0,1,0
3110092,커피-음료,용산구,3687,11,11.46,88.54,49.84,50.16,23,0,0,0,1,0,0
3110092,한식음식점,용산구,3426,11,11.46,88.54,49.84,50.16,12792,0,0,0,0,0,1
3110093,분식전문점,용산구,2671,10,30.14,69.86,50.88,49.12,2458,0,1,0,0,0,0
3110093,양식음식점,용산구,3132,10,30.14,69.86,50.88,49.12,4477,0,0,1,0,0,0
3110093,일식음식점,용산구,4221,11,30.14,69.86,50.88,49.12,965,0,0,0,1,0,0
3110093,치킨전문점,용산구,3350,11,30.14,69.86,50.88,49.12,512,0,0,0,0,1,0
3110093,커피-음료,용산구,3687,11,30.14,69.86,50.88,49.12,11025,0,0,1,0,0,0
3110093,한식음식점,용산구,3426,11,30.14,69.86,50.88,49.12,69794,0,1,1,1,1,1
3110093,호프-간이주점,용산구,4307,11,30.14,69.86,50.88,49.12,10865,0,0,1,0,0,0
3110094,커피-음료,용산구,3687,11,6.25,93.75,51.68,48.32,915,0,0,0,0,1,0
3110094,한식음식점,용산구,3426,11,6.25,93.75,51.68,48.32,36634,0,0,1,1,1,1
3110095,양식음식점,용산구,3132,10,31.75,68.25,44.83,55.17,46333,1,1,1,1,0,0
3110095,일식음식점,용산구,4221,11,31.75,68.25,44.83,55.17,4924,0,0,1,0,0,0
3110095,중식음식점,용산구,3325,10,31.75,68.25,44.83,55.17,5284,0,1,0,0,0,0
3110095,커피-음료,용산구,3687,11,31.75,68.25,44.83,55.17,16878,1,1,0,0,0,0
3110095,패스트푸드점,용산구,2800,16,31.75,68.25,44.83,55.17,2968,0,1,0,0,0,0
3110095,한식음식점,용산구,3426,11,31.75,68.25,44.83,55.17,11215,0,1,0,0,0,0
3110095,호프-간이주점,용산구,4307,11,31.75,68.25,44.83,55.17,7200,0,1,0,0,0,0
3110096,분식전문점,용산구,2671,10,33.4,66.6,45.45,54.55,901,0,0,1,0,0,0
3110096,커피-음료,용산구,3687,11,33.4,66.6,45.45,54.55,4132,0,0,1,0,0,0
3110098,양식음식점,용산구,3132,10,52.29,47.71,46.05,53.95,37294,0,1,1,0,0,0
3110098,한식음식점,용산구,3426,11,52.29,47.71,46.05,53.95,61595,0,1,1,1,1,1
3110099,양식음식점,용산구,3132,10,87.68,12.32,48.39,51.61,22482,0,0,1,0,0,0
3110102,분식전문점,성동구,3682,18,16.86,83.14,44.66,55.34,8360,0,0,0,1,0,0
3110102,치킨전문점,성동구,3476,11,16.86,83.14,44.66,55.34,7004,0,0,0,0,1,0
3110102,커피-음료,성동구,5199,13,16.86,83.14,44.66,55.34,4924,0,0,1,0,0,0
3110102,패스트푸드점,성동구,7500,16,16.86,83.14,44.66,55.34,434,0,1,0,0,0,0
3110102,한식음식점,성동구,3283,10,16.86,83.14,44.66,55.34,20133,0,0,0,0,1,0
3110103,한식음식점,성동구,3283,10,2.74,97.26,43.26,56.74,1797,0,0,0,0,1,0
3110104,커피-음료,성동구,5199,13,6.62,93.38,45.24,54.76,503,0,0,0,1,0,0
3110104,한식음식점,성동구,3283,10,6.62,93.38,45.24,54.76,15418,0,0,0,0,0,1
3110105,치킨전문점,성동구,3476,11,1.23,98.77,46.02,53.98,1770,0,0,0,1,0,0
3110105,커피-음료,성동구,5199,13,1.23,98.77,46.02,53.98,3583,0,0,1,0,0,0
3110105,한식음식점,성동구,3283,10,1.23,98.77,46.02,53.98,16406,0,0,0,0,1,1
3110107,분식전문점,성동구,3682,18,13.33,86.67,46.42,53.58,4622,0,0,0,1,0,0
3110107,커피-음료,성동구,5199,13,13.33,86.67,46.42,53.58,154,0,0,0,1,0,0
3110107,한식음식점,성동구,3283,10,13.33,86.67,46.42,53.58,31411,0,0,1,1,1,1
3110109,치킨전문점,성동구,3476,11,16.3,83.7,45.25,54.75,4207,0,0,0,0,1,0
3110109,커피-음료,성동구,5199,13,16.3,83.7,45.25,54.75,2490,0,1,0,0,0,0
3110109,한식음식점,성동구,3283,10,16.3,83.7,45.25,54.75,12615,0,0,0,0,1,0
3110110,커피-음료,성동구,5199,13,4.13,95.87,44.11,55.89,780,0,1,0,0,0,0
3110110,한식음식점,성동구,3283,10,4.13,95.87,44.11,55.89,28099,0,0,1,0,1,1
3110112,분식전문점,성동구,3682,18,7.03,92.97,45.48,54.52,1255,0,0,0,1,0,0
3110112,치킨전문점,성동구,3476,11,7.03,92.97,45.48,54.52,1779,0,0,0,0,1,0
3110112,커피-음료,성동구,5199,13,7.03,92.97,45.48,54.52,2023,0,0,1,0,0,0
3110112,한식음식점,성동구,3283,10,7.03,92.97,45.48,54.52,45951,0,0,1,1,1,1
3110113,치킨전문점,성동구,3476,11,4.85,95.15,46.48,53.52,984,0,0,0,0,0,1
3110113,한식음식점,성동구,3283,10,4.85,95.15,46.48,53.52,3455,0,0,0,1,0,0
3110114,한식음식점,성동구,3283,10,3.91,96.09,46.85,53.15,26994,0,0,0,1,1,1
3110115,분식전문점,성동구,3682,18,31.41,68.59,45.08,54.92,2321,0,0,1,0,0,0
3110115,커피-음료,성동구,5199,13,31.41,68.59,45.08,54.92,4731,0,1,0,0,0,0
3110115,한식음식점,성동구,3283,10,31.41,68.59,45.08,54.92,72048,0,0,1,1,1,1
3110116,한식음식점,성동구,3283,10,70.81,29.19,50.14,49.86,4783,0,0,0,0,1,0
3110117,분식전문점,성동구,3682,18,6.0,94.0,47.95,52.05,3199,0,0,0,0,1,0
3110117,치킨전문점,성동구,3476,11,6.0,94.0,47.95,52.05,3397,0,0,0,0,1,0
3110117,한식음식점,성동구,3283,10,6.0,94.0,47.95,52.05,5529,0,0,0,0,1,0
3110118,치킨전문점,성동구,3476,11,38.47,61.53,46.64,53.36,387,0,0,0,0,0,1
3110118,커피-음료,성동구,5199,13,38.47,61.53,46.64,53.36,5928,0,0,1,0,0,0
3110118,패스트푸드점,성동구,7500,16,38.47,61.53,46.64,53.36,151,0,1,0,0,0,0
3110118,한식음식점,성동구,3283,10,38.47,61.53,46.64,53.36,24010,0,0,0,0,1,1
3110120,커피-음료,성동구,5199,13,7.76,92.24,45.48,54.52,1100,0,1,0,0,0,0
3110121,커피-음료,성동구,5199,13,4.89,95.11,51.37,48.63,13626,1,1,0,0,0,0
3110121,패스트푸드점,성동구,7500,16,4.89,95.11,51.37,48.63,17797,1,1,0,0,0,0
3110121,한식음식점,성동구,3283,10,4.89,95.11,51.37,48.63,6748,0,1,0,0,0,0
3110122,분식전문점,성동구,3682,18,36.17,63.83,48.7,51.3,3347,0,0,0,1,0,0
3110122,커피-음료,성동구,5199,13,36.17,63.83,48.7,51.3,6243,0,0,1,0,0,0
3110122,한식음식점,성동구,3283,10,36.17,63.83,48.7,51.3,88408,0,0,1,1,1,1
3110123,한식음식점,성동구,3283,10,15.4,84.6,48.06,51.94,82948,0,1,1,1,1,1
3110124,커피-음료,성동구,5199,13,59.66,40.34,49.99,50.01,13463,0,0,1,0,0,0
3110124,한식음식점,성동구,3283,10,59.66,40.34,49.99,50.01,16271,0,1,0,0,0,0
3110125,분식전문점,성동구,3682,18,3.05,96.95,46.64,53.36,1765,0,1,0,0,0,0
3110125,양식음식점,성동구,5208,14,3.05,96.95,46.64,53.36,5581,0,1,0,0,0,0
3110125,커피-음료,성동구,5199,13,3.05,96.95,46.64,53.36,8810,1,1,0,0,0,0
3110125,패스트푸드점,성동구,7500,16,3.05,96.95,46.64,53.36,739,0,1,0,0,0,0
3110125,한식음식점,성동구,3283,10,3.05,96.95,46.64,53.36,30542,1,1,0,0,0,0
3110126,커피-음료,성동구,5199,13,4.37,95.63,47.76,52.24,1905,0,1,0,0,0,0
3110127,분식전문점,성동구,3682,18,22.91,77.09,49.28,50.72,5216,0,0,0,1,0,0
3110127,커피-음료,성동구,5199,13,22.91,77.09,49.28,50.72,1553,0,0,1,0,0,0
3110127,한식음식점,성동구,3283,10,22.91,77.09,49.28,50.72,5142,0,0,0,0,1,0
3110128,양식음식점,성동구,5208,14,10.58,89.42,50.07,49.93,4383,0,0,1,0,0,0
3110128,일식음식점,성동구,3867,11,10.58,89.42,50.07,49.93,743,0,0,0,0,1,0
3110128,중식음식점,성동구,2640,10,10.58,89.42,50.07,49.93,2768,0,0,0,1,0,0
3110128,치킨전문점,성동구,3476,11,10.58,89.42,50.07,49.93,3719,0,0,0,0,1,0
3110128,커피-음료,성동구,5199,13,10.58,89.42,50.07,49.93,3422,0,1,0,0,0,0
3110128,패스트푸드점,성동구,7500,16,10.58,89.42,50.07,49.93,5050,0,0,0,0,1,0
3110128,한식음식점,성동구,3283,10,10.58,89.42,50.07,49.93,58173,0,1,1,1,1,1
3110128,호프-간이주점,성동구,3377,8,10.58,89.42,50.07,49.93,538,0,0,0,0,1,0
3110129,커피-음료,성동구,5199,13,28.25,71.75,49.99,50.01,800,0,0,1,0,0,0
3110129,한식음식점,성동구,3283,10,28.25,71.75,49.99,50.01,18979,0,0,1,0,0,0
3110130,한식음식점,성동구,3283,10,7.01,92.99,48.04,51.96,3075,0,0,0,0,1,0
3110131,분식전문점,성동구,3682,18,64.22,35.78,51.87,48.13,4081,0,0,1,0,0,0
3110131,양식음식점,성동구,5208,14,64.22,35.78,51.87,48.13,6627,1,1,0,0,0,0
3110131,커피-음료,성동구,5199,13,64.22,35.78,51.87,48.13,24125,1,1,0,0,0,0
3110131,패스트푸드점,성동구,7500,16,64.22,35.78,51.87,48.13,2328,0,1,0,0,0,0
3110131,한식음식점,성동구,3283,10,64.22,35.78,51.87,48.13,163237,1,1,1,1,1,1
3110131,호프-간이주점,성동구,3377,8,64.22,35.78,51.87,48.13,14737,0,1,0,0,0,0
3110132,커피-음료,성동구,5199,13,27.75,72.25,52.74,47.26,2795,0,0,1,0,0,0
3110132,한식음식점,성동구,3283,10,27.75,72.25,52.74,47.26,16335,0,0,0,1,0,0
3110133,한식음식점,성동구,3283,10,6.34,93.66,50.31,49.69,13744,0,0,0,0,1,0
3110134,분식전문점,성동구,3682,18,11.84,88.16,52.45,47.55,2510,0,0,0,0,1,0
3110134,치킨전문점,성동구,3476,11,11.84,88.16,52.45,47.55,4266,0,0,0,0,1,0
3110134,커피-음료,성동구,5199,13,11.84,88.16,52.45,47.55,686,0,0,1,0,0,0
3110134,패스트푸드점,성동구,7500,16,11.84,88.16,52.45,47.55,1085,0,0,1,0,0,0
3110134,한식음식점,성동구,3283,10,11.84,88.16,52.45,47.55,51046,0,1,1,1,1,1
3110134,호프-간이주점,성동구,3377,8,11.84,88.16,52.45,47.55,1205,0,0,0,0,0,1
3110135,커피-음료,성동구,5199,13,25.88,74.12,53.94,46.06,675,0,0,1,0,0,0
3110135,한식음식점,성동구,3283,10,25.88,74.12,53.94,46.06,24024,0,0,0,0,1,1
3110136,분식전문점,성동구,3682,18,65.03,34.97,52.74,47.26,680,0,1,0,0,0,0
3110136,양식음식점,성동구,5208,14,65.03,34.97,52.74,47.26,12670,1,1,0,0,0,0
3110136,중식음식점,성동구,2640,10,65.03,34.97,52.74,47.26,4649,0,0,0,1,0,0
3110136,커피-음료,성동구,5199,13,65.03,34.97,52.74,47.26,9965,1,1,0,0,0,0
3110136,한식음식점,성동구,3283,10,65.03,34.97,52.74,47.26,78012,0,1,1,1,1,1
3110136,호프-간이주점,성동구,3377,8,65.03,34.97,52.74,47.26,1342,0,0,0,1,0,0
3110137,양식음식점,성동구,5208,14,80.27,19.73,52.61,47.39,1097,0,1,0,0,0,0
3110137,일식음식점,성동구,3867,11,80.27,19.73,52.61,47.39,1250,0,0,1,0,0,0
3110137,중식음식점,성동구,2640,10,80.27,19.73,52.61,47.39,2289,0,0,0,0,0,1
3110137,커피-음료,성동구,5199,13,80.27,19.73,52.61,47.39,39518,0,1,1,1,0,0
3110137,패스트푸드점,성동구,7500,16,80.27,19.73,52.61,47.39,1161,0,0,1,0,0,0
3110137,한식음식점,성동구,3283,10,80.27,19.73,52.61,47.39,92071,0,1,1,1,1,1
3110138,분식전문점,성동구,3682,18,4.32,95.68,50.54,49.46,59,0,0,0,0,1,0
3110138,커피-음료,성동구,5199,13,4.32,95.68,50.54,49.46,2298,0,1,0,0,0,0
3110138,패스트푸드점,성동구,7500,16,4.32,95.68,50.54,49.46,1148,0,0,0,0,1,0
3110138,한식음식점,성동구,3283,10,4.32,95.68,50.54,49.46,8982,0,0,0,1,0,0
3110139,분식전문점,광진구,3046,15,3.66,96.34,47.61,52.39,1164,0,0,0,1,0,0
3110139,중식음식점,광진구,3545,8,3.66,96.34,47.61,52.39,1419,0,0,0,0,1,0
3110139,치킨전문점,광진구,2038,11,3.66,96.34,47.61,52.39,683,0,0,0,0,1,0
3110139,패스트푸드점,광진구,2667,10,3.66,96.34,47.61,52.39,684,0,1,0,0,0,0
3110139,한식음식점,광진구,3554,10,3.66,96.34,47.61,52.39,14680,0,0,0,0,0,1
3110139,호프-간이주점,광진구,3712,9,3.66,96.34,47.61,52.39,5376,0,0,0,0,1,0
3110140,중식음식점,광진구,3545,8,7.72,92.28,47.03,52.97,120186,1,1,1,1,1,1
3110140,치킨전문점,광진구,2038,11,7.72,92.28,47.03,52.97,1429,0,1,0,0,0,0
3110140,커피-음료,광진구,3287,11,7.72,92.28,47.03,52.97,151,0,1,0,0,0,0
3110140,패스트푸드점,광진구,2667,10,7.72,92.28,47.03,52.97,472,0,0,0,0,1,0
3110140,한식음식점,광진구,3554,10,7.72,92.28,47.03,52.97,41524,1,1,1,1,1,1
3110140,호프-간이주점,광진구,3712,9,7.72,92.28,47.03,52.97,1583,0,0,0,0,1,0
3110141,분식전문점,광진구,3046,15,6.53,93.47,47.5,52.5,2728,0,1,0,0,0,0
3110141,양식음식점,광진구,3682,10,6.53,93.47,47.5,52.5,1589,0,0,1,0,0,0
3110141,커피-음료,광진구,3287,11,6.53,93.47,47.5,52.5,1501,0,0,1,0,0,0
3110141,한식음식점,광진구,3554,10,6.53,93.47,47.5,52.5,45451,0,1,1,1,1,1
3110141,호프-간이주점,광진구,3712,9,6.53,93.47,47.5,52.5,29782,1,1,1,0,0,0
3110142,분식전문점,광진구,3046,15,3.44,96.56,48.02,51.98,1464,0,1,0,0,0,0
3110142,일식음식점,광진구,3771,9,3.44,96.56,48.02,51.98,1322,0,0,0,0,1,0
3110142,중식음식점,광진구,3545,8,3.44,96.56,48.02,51.98,2105,0,1,0,0,0,0
3110142,치킨전문점,광진구,2038,11,3.44,96.56,48.02,51.98,304,0,0,0,1,0,0
3110142,커피-음료,광진구,3287,11,3.44,96.56,48.02,51.98,2408,0,1,0,0,0,0
3110142,한식음식점,광진구,3554,10,3.44,96.56,48.02,51.98,67927,0,1,1,1,1,1
3110142,호프-간이주점,광진구,3712,9,3.44,96.56,48.02,51.98,795,0,1,0,0,0,0
3110144,커피-음료,광진구,3287,11,4.64,95.36,45.71,54.29,417,0,1,0,0,0,0
3110144,한식음식점,광진구,3554,10,4.64,95.36,45.71,54.29,9313,0,1,0,0,0,0
3110144,호프-간이주점,광진구,3712,9,4.64,95.36,45.71,54.29,4160,0,1,0,0,0,0
3110145,커피-음료,광진구,3287,11,1.04,98.96,48.83,51.17,763,0,1,0,0,0,0
3110146,분식전문점,광진구,3046,15,16.03,83.97,46.86,53.14,348,0,1,0,0,0,0
3110146,일식음식점,광진구,3771,9,16.03,83.97,46.86,53.14,2419,0,0,0,0,1,0
3110146,중식음식점,광진구,3545,8,16.03,83.97,46.86,53.14,2321,0,0,0,0,1,0
3110146,치킨전문점,광진구,2038,11,16.03,83.97,46.86,53.14,5809,1,0,0,1,0,0
3110146,커피-음료,광진구,3287,11,16.03,83.97,46.86,53.14,667,0,0,1,0,0,0
3110146,한식음식점,광진구,3554,10,16.03,83.97,46.86,53.14,35327,0,0,0,1,1,1
3110146,호프-간이주점,광진구,3712,9,16.03,83.97,46.86,53.14,5545,0,0,0,1,0,0
3110147,분식전문점,광진구,3046,15,11.44,88.56,50.27,49.73,4104,0,1,0,0,0,0
3110147,치킨전문점,광진구,2038,11,11.44,88.56,50.27,49.73,4609,0,0,0,1,0,0
3110147,커피-음료,광진구,3287,11,11.44,88.56,50.27,49.73,440,0,0,1,0,0,0
3110147,한식음식점,광진구,3554,10,11.44,88.56,50.27,49.73,48527,0,0,1,1,1,1
3110148,분식전문점,광진구,3046,15,0.98,99.02,48.21,51.79,3055,0,1,0,0,0,0
3110148,커피-음료,광진구,3287,11,0.98,99.02,48.21,51.79,3690,0,1,0,0,0,0
3110148,한식음식점,광진구,3554,10,0.98,99.02,48.21,51.79,31049,1,1,0,0,0,0
3110149,양식음식점,광진구,3682,10,10.53,89.47,48.55,51.45,10127,0,1,0,0,0,0
3110149,커피-음료,광진구,3287,11,10.53,89.47,48.55,51.45,522,0,0,1,0,0,0
3110149,한식음식점,광진구,3554,10,10.53,89.47,48.55,51.45,11581,0,0,1,0,0,0
3110150,분식전문점,광진구,3046,15,15.96,84.04,48.78,51.22,1800,0,0,0,0,1,0
3110150,치킨전문점,광진구,2038,11,15.96,84.04,48.78,51.22,387,0,0,0,1,0,0
3110150,커피-음료,광진구,3287,11,15.96,84.04,48.78,51.22,2494,0,1,0,0,0,0
3110150,한식음식점,광진구,3554,10,15.96,84.04,48.78,51.22,14969,0,0,0,0,1,0
3110150,호프-간이주점,광진구,3712,9,15.96,84.04,48.78,51.22,2400,0,0,0,0,1,0
3110151,양식음식점,광진구,3682,10,5.01,94.99,46.99,53.01,313,0,1,0,0,0,0
3110151,커피-음료,광진구,3287,11,5.01,94.99,46.99,53.01,5277,0,0,1,0,0,0
3110151,패스트푸드점,광진구,2667,10,5.01,94.99,46.99,53.01,3773,0,1,0,0,0,0
3110151,한식음식점,광진구,3554,10,5.01,94.99,46.99,53.01,72557,0,1,1,1,1,1
3110151,호프-간이주점,광진구,3712,9,5.01,94.99,46.99,53.01,11774,0,0,1,0,0,0
3110152,치킨전문점,광진구,2038,11,14.29,85.71,49.57,50.43,455,0,0,0,0,1,0
3110152,한식음식점,광진구,3554,10,14.29,85.71,49.57,50.43,24350,0,0,0,0,1,1
3110153,한식음식점,광진구,3554,10,8.67,91.33,47.24,52.76,1404,0,0,0,0,1,0
3110154,중식음식점,광진구,3545,8,5.4,94.6,46.6,53.4,2641,0,0,0,1,0,0
3110154,치킨전문점,광진구,2038,11,5.4,94.6,46.6,53.4,2480,0,0,0,0,1,0
3110154,커피-음료,광진구,3287,11,5.4,94.6,46.6,53.4,4679,0,0,1,0,0,0
3110154,한식음식점,광진구,3554,10,5.4,94.6,46.6,53.4,52699,1,1,1,1,1,1
3110154,호프-간이주점,광진구,3712,9,5.4,94.6,46.6,53.4,6183,0,0,0,1,0,0
3110155,커피-음료,광진구,3287,11,66.95,33.05,48.2,51.8,2967,0,1,0,0,0,0
3110155,패스트푸드점,광진구,2667,10,66.95,33.05,48.2,51.8,493,0,1,0,0,0,0
3110155,한식음식점,광진구,3554,10,66.95,33.05,48.2,51.8,20119,0,1,0,0,0,0
3110156,커피-음료,광진구,3287,11,9.07,90.93,45.94,54.06,128,0,0,1,0,0,0
3110156,한식음식점,광진구,3554,10,9.07,90.93,45.94,54.06,41085,0,0,1,1,1,1
3110157,분식전문점,광진구,3046,15,15.84,84.16,45.87,54.13,1727,0,0,0,1,0,0
3110157,치킨전문점,광진구,2038,11,15.84,84.16,45.87,54.13,1625,0,0,1,0,0,0
3110157,커피-음료,광진구,3287,11,15.84,84.16,45.87,54.13,1477,0,0,0,1,0,0
3110157,패스트푸드점,광진구,2667,10,15.84,84.16,45.87,54.13,499,0,0,0,0,1,0
3110157,한식음식점,광진구,3554,10,15.84,84.16,45.87,54.13,14952,0,0,0,1,0,0
3110157,호프-간이주점,광진구,3712,9,15.84,84.16,45.87,54.13,2346,0,1,0,0,0,0
3110158,분식전문점,광진구,3046,15,9.5,90.5,47.47,52.53,288,0,0,1,0,0,0
3110158,커피-음료,광진구,3287,11,9.5,90.5,47.47,52.53,3191,0,0,1,0,0,0
3110158,한식음식점,광진구,3554,10,9.5,90.5,47.47,52.53,33343,0,0,0,1,1,1
3110158,호프-간이주점,광진구,3712,9,9.5,90.5,47.47,52.53,2794,0,0,0,0,0,1
3110159,분식전문점,광진구,3046,15,6.88,93.12,47.18,52.82,2239,0,0,0,0,1,0
3110159,중식음식점,광진구,3545,8,6.88,93.12,47.18,52.82,2874,0,0,1,0,0,0
3110159,치킨전문점,광진구,2038,11,6.88,93.12,47.18,52.82,1329,0,0,0,1,0,0
3110159,커피-음료,광진구,3287,11,6.88,93.12,47.18,52.82,2247,0,1,0,0,0,0
3110159,패스트푸드점,광진구,2667,10,6.88,93.12,47.18,52.82,3976,0,0,0,0,1,0
3110159,한식음식점,광진구,3554,10,6.88,93.12,47.18,52.82,51824,0,1,1,1,1,1
3110159,호프-간이주점,광진구,3712,9,6.88,93.12,47.18,52.82,1199,0,0,0,0,1,0
3110161,분식전문점,광진구,3046,15,4.52,95.48,47.24,52.76,15508,0,0,1,0,0,0
3110161,양식음식점,광진구,3682,10,4.52,95.48,47.24,52.76,1583,0,0,1,0,0,0
3110161,치킨전문점,광진구,2038,11,4.52,95.48,47.24,52.76,220,0,0,0,1,0,0
3110161,커피-음료,광진구,3287,11,4.52,95.48,47.24,52.76,4338,0,0,1,0,0,0
3110161,패스트푸드점,광진구,2667,10,4.52,95.48,47.24,52.76,1099,0,0,1,0,0,0
3110161,한식음식점,광진구,3554,10,4.52,95.48,47.24,52.76,26228,0,0,1,0,1,1
3110162,분식전문점,광진구,3046,15,13.98,86.02,46.03,53.97,2413,0,0,1,0,0,0
3110162,커피-음료,광진구,3287,11,13.98,86.02,46.03,53.97,1187,0,0,1,0,0,0
3110162,한식음식점,광진구,3554,10,13.98,86.02,46.03,53.97,5727,0,0,1,0,0,0
3110163,분식전문점,광진구,3046,15,8.76,91.24,47.16,52.84,5585,0,0,0,1,0,0
3110163,일식음식점,광진구,3771,9,8.76,91.24,47.16,52.84,4674,0,0,0,0,0,1
3110163,치킨전문점,광진구,2038,11,8.76,91.24,47.16,52.84,2134,0,0,0,1,0,0
3110163,커피-음료,광진구,3287,11,8.76,91.24,47.16,52.84,1191,0,0,0,1,0,0
3110163,한식음식점,광진구,3554,10,8.76,91.24,47.16,52.84,24077,0,0,0,0,1,1
3110163,호프-간이주점,광진구,3712,9,8.76,91.24,47.16,52.84,2546,0,0,0,0,1,0
3110165,치킨전문점,광진구,2038,11,5.39,94.61,45.62,54.38,49,0,0,1,0,0,0
3110165,커피-음료,광진구,3287,11,5.39,94.61,45.62,54.38,1647,0,0,0,1,0,0
3110165,한식음식점,광진구,3554,10,5.39,94.61,45.62,54.38,25773,0,0,0,0,1,1
3110166,분식전문점,광진구,3046,15,8.17,91.83,47.04,52.96,12254,1,0,0,1,0,0
3110166,일식음식점,광진구,3771,9,8.17,91.83,47.04,52.96,1882,0,0,0,1,0,0
3110166,치킨전문점,광진구,2038,11,8.17,91.83,47.04,52.96,9971,0,0,1,0,0,0
3110166,커피-음료,광진구,3287,11,8.17,91.83,47.04,52.96,1027,0,0,1,0,0,0
3110166,패스트푸드점,광진구,2667,10,8.17,91.83,47.04,52.96,972,0,0,0,0,1,0
3110166,한식음식점,광진구,3554,10,8.17,91.83,47.04,52.96,59705,0,1,1,1,1,1
3110166,호프-간이주점,광진구,3712,9,8.17,91.83,47.04,52.96,25336,0,1,1,0,0,0
3110167,분식전문점,광진구,3046,15,5.2,94.8,45.53,54.47,1083,0,0,0,1,0,0
